F_nucleatum_vincentii-long-lognormal-none-deamination.Fnv.Fnp	0.0 0.0 2268269.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnn.Fnn	268.0 147.0 1045138.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnn.Fnp	537.0 182.0 1120751.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnn.Fnv	537.0 182.0 1120751.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnp.Fnn	970.0 315.0 1219034.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnp.Fnp	386.0 235.0 1133147.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnp.Fnv	970.0 315.0 1219034.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnv.Fnn	0.0 0.0 2268269.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnv.Fnp	0.0 0.0 2268269.0
F_nucleatum_vincentii-medium-lognormal-heavy-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnn.Fnn	438.0 190.0 1253295.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnn.Fnp	984.0 234.0 1343752.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnn.Fnv	984.0 234.0 1343752.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnp.Fnn	849.0 206.0 1224832.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnp.Fnp	282.0 102.0 1138138.0
F_nucleatum_vincentii-medium-lognormal-light-deamination.Fnp.Fnv	849.0 206.0 1224832.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnn.Fnn	431.0 188.0 1276419.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnn.Fnp	996.0 239.0 1367994.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnn.Fnv	996.0 239.0 1367994.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnp.Fnn	824.0 197.0 1231884.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnp.Fnp	254.0 97.0 1145004.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnp.Fnv	824.0 197.0 1231884.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnv.Fnn	0.0 0.0 2268269.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnv.Fnp	0.0 0.0 2268269.0
F_nucleatum_vincentii-medium-lognormal-none-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnn.Fnn	1355.0 796.0 1540758.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnn.Fnp	2731.0 795.0 1658324.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnn.Fnv	2731.0 795.0 1658324.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnp.Fnn	2708.0 884.0 1581264.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnp.Fnp	1369.0 709.0 1465099.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnp.Fnv	2708.0 884.0 1581264.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnv.Fnn	0.0 0.0 2269134.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnv.Fnp	0.0 0.0 2269292.0
F_nucleatum_vincentii-short-lognormal-heavy-deamination.Fnv.Fnv	0.0 0.0 2062037.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnn.Fnn	1355.0 796.0 1540758.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnn.Fnp	2731.0 795.0 1658324.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnn.Fnv	2731.0 795.0 1658324.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnp.Fnn	2319.0 673.0 1584807.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnp.Fnp	1084.0 459.0 1468580.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnp.Fnv	2319.0 673.0 1584807.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnv.Fnn	0.0 0.0 2268271.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnv.Fnp	0.0 0.0 2268271.0
F_nucleatum_vincentii-short-lognormal-light-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnn.Fnn	1066.0 521.0 1544086.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnn.Fnp	2345.0 581.0 1662214.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnn.Fnv	2345.0 581.0 1662214.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnp.Fnn	2235.0 651.0 1585608.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnp.Fnp	990.0 437.0 1469104.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnp.Fnv	2235.0 651.0 1585608.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnv.Fnn	0.0 0.0 2268270.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnv.Fnp	0.0 0.0 2268270.0
F_nucleatum_vincentii-short-lognormal-none-deamination.Fnv.Fnv	0.0 0.0 2061015.0
