#Datasets	SRR11176627.unmapped	SRR11176628.unmapped	SRR11176629.unmapped	SRR11176630.unmapped	SRR11176631.unmapped	SRR11176632.unmapped	SRR11176633.unmapped	SRR11176634.unmapped	SRR11176635.unmapped	SRR11176636.unmapped	SRR11176637.unmapped	SRR11176638.unmapped	SRR11176639.unmapped	SRR11176640.unmapped	SRR11176641.unmapped	SRR11176642.unmapped	SRR11176643.unmapped
"Neisseria sp. HMSC070E12"	0.0	2681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC072F04"	0.0	25176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC073B07"	0.0	2342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC074B07"	0.0	2941.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC077D05"	0.0	11867.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	642.0	0.0
"Neisseria sp. HMSC15C08"	0.0	8029.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.0	0.0
"Neisseria sp. HMSC31F04"	0.0	9995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382.0	0.0
"Neisseria sp. HMSC70E02"	0.0	4978.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. oral taxon 014"	0.0	7697.0	0.0	0.0	0.0	0.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9398.0	0.0
"Methylotenera mobilis"	0.0	0.0	0.0	0.0	1063.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Methylotenera versatilis"	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrosomonas sp. Is79A3"	0.0	0.0	0.0	0.0	524.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrosomonas sp. Nm84"	0.0	0.0	0.0	0.0	830.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrosospira sp. Nsp13"	0.0	0.0	0.0	0.0	772.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thiobacillus denitrificans"	0.0	0.0	0.0	0.0	442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aromatoleum toluclasticum"	0.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Propionivibrio dicarboxylicus"	0.0	0.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1177.0	0.0
"Betaproteobacteria bacterium GR16-43"	0.0	0.0	0.0	0.0	2181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Desulfobulbus elongatus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Desulfobulbus oralis"	114035.0	44159.0	149394.0	77555.0	15608.0	34974.0	6138.0	225108.0	55999.0	116326.0	0.0	19878.0	229155.0	272557.0	60730.0	12466.0	0.0
"Desulfomicrobium orale"	19477.0	0.0	97770.0	1839.0	1018.0	63787.0	789.0	39652.0	11190.0	19926.0	0.0	10507.0	17425.0	33396.0	512.0	95876.0	0.0
"Sandaracinus amylolyticus"	0.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Campylobacter concisus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.0	1202.0	1132.0	0.0	1944.0	0.0
"Campylobacter gracilis"	0.0	2192.0	1274.0	675.0	0.0	2846.0	0.0	2237.0	4636.0	0.0	0.0	304.0	9406.0	18889.0	1314.0	10188.0	0.0
"Campylobacter showae"	3907.0	12745.0	9127.0	1215.0	0.0	3289.0	1877.0	3520.0	1888.0	2255.0	0.0	1910.0	14833.0	16817.0	0.0	43861.0	0.0
"Helicobacter bizzozeronii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0
"Shewanella bicestrii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	793.0	0.0	0.0	0.0	0.0	0.0	0.0
"Shewanella decolorationis"	0.0	2422.0	16722.0	1099.0	3266.0	0.0	0.0	17383.0	885.0	4053.0	54.0	0.0	10659.0	0.0	0.0	0.0	293.0
"Cardiobacterium hominis"	0.0	14702.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	5939.0	7891.0	0.0	15212.0	0.0
"Cardiobacterium valvarum"	0.0	3320.0	0.0	0.0	0.0	524.0	612.0	1598.0	0.0	0.0	0.0	0.0	9388.0	23215.0	0.0	35643.0	0.0
"Cellvibrio sp. BR"	0.0	0.0	0.0	0.0	1852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter cloacae"	0.0	0.0	0.0	0.0	2472.0	0.0	0.0	0.0	0.0	0.0	860.0	0.0	0.0	0.0	0.0	0.0	0.0
"Escherichia coli"	0.0	876.0	0.0	0.0	27678.0	507.0	0.0	955.0	0.0	1677.0	8098.0	0.0	1738.0	0.0	563.0	0.0	0.0
"Klebsiella aerogenes"	0.0	0.0	0.0	0.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella michiganensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella oxytoca"	0.0	0.0	0.0	0.0	377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella pneumoniae"	0.0	0.0	0.0	0.0	662.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
"Kosakonia cowanii"	0.0	0.0	0.0	0.0	621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacteriaceae bacterium ATCC 29904"	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Edwardsiella piscicida"	9544.0	2627.0	4630.0	4247.0	2002.0	2096.0	7148.0	2886.0	4307.0	4466.0	762.0	1776.0	3220.0	6379.0	959.0	2765.0	174.0
"Yersinia wautersii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.0	0.0	0.0	0.0	0.0	0.0	105.0
"Immundisolibacter cernigliae"	0.0	0.0	0.0	0.0	4286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter pittii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter johnsonii"	0.0	0.0	0.0	0.0	737.0	0.0	0.0	0.0	0.0	0.0	1119.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter junii"	0.0	0.0	0.0	0.0	6024.0	0.0	0.0	0.0	0.0	0.0	4795.0	0.0	700.0	0.0	0.0	0.0	0.0
"Acinetobacter parvus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1091.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter radioresistens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter venetianus"	0.0	0.0	0.0	0.0	13169.0	639.0	0.0	1271.0	0.0	0.0	7383.0	0.0	1816.0	0.0	794.0	0.0	0.0
"Acinetobacter sp. NIPH 284"	0.0	0.0	0.0	0.0	411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acinetobacter sp. UNC436CL71CviS28"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1621.0	0.0	0.0	0.0	0.0	0.0	0.0
"Moraxella osloensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	718.0	0.0	0.0	0.0	0.0	0.0	0.0
"Psychrobacter sp. 1501(2011)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	950.0	0.0	0.0	0.0	0.0	0.0	0.0
"Psychrobacter sp. SHUES1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1212.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrocarboniphaga daqingensis"	0.0	0.0	0.0	0.0	639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nevskia soli"	0.0	0.0	0.0	0.0	1155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sinimarinibacterium flocculans"	0.0	0.0	0.0	0.0	1003.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
