#Datasets	EXB037.A3001.unmapped	EXB037.A3201.unmapped	EXB037.A3401.unmapped	LIB030.A0115.unmapped	EXB037.A3101.unmapped	LIB027.A0136.unmapped	LIB030.A0112.unmapped	LIB030.A0113.unmapped	LIB030.A0114.unmapped	EXB037.A2901.unmapped	EXB037.A3301.unmapped
"Friedmanniella sagamiharensis"	0.0	31.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
"Kribbella flavida"	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Marmoricola scoriae"	0.0	34.0	0.0	0.0	125.0	0.0	32.0	0.0	0.0	0.0	0.0
"Marmoricola solisilvae"	0.0	0.0	0.0	12.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
"Marmoricola sp. Leaf446"	0.0	42.0	16.0	10.0	284.0	0.0	72.0	0.0	0.0	0.0	81.0
"Marmoricola sp. URHB0036"	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
"Nocardioides alkalitolerans"	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardioides alpinus"	57.0	146.0	29.0	29.0	284.0	0.0	36.0	10.0	0.0	0.0	142.0
"Nocardioides dokdonensis"	0.0	42.0	11.0	27.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
"Nocardioides halotolerans"	0.0	37.0	0.0	13.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0
"Nocardioides lianchengensis"	0.0	20.0	0.0	35.0	123.0	0.0	30.0	0.0	0.0	0.0	0.0
"Nocardioides psychrotolerans"	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
"Nocardioides szechwanensis"	0.0	22.0	20.0	12.0	136.0	0.0	17.0	0.0	0.0	0.0	0.0
"Nocardioides sp. CF8"	0.0	22.0	15.0	13.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardioides sp. J54"	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardioides sp. Leaf307"	0.0	34.0	0.0	12.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardioides sp. Root122"	69.0	121.0	28.0	18.0	333.0	0.0	39.0	10.0	0.0	0.0	103.0
"Nocardioides sp. Root224"	0.0	0.0	14.0	0.0	115.0	0.0	23.0	0.0	0.0	0.0	0.0
"Nocardioides sp. Soil777"	0.0	65.0	26.0	12.0	143.0	0.0	34.0	0.0	0.0	0.0	0.0
"Nocardioides sp. Soil805"	0.0	43.0	16.0	11.0	93.0	0.0	29.0	0.0	0.0	0.0	0.0
"Nocardioides sp. URHA0020"	0.0	19.0	0.0	11.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
"Nocardioides sp. URHA0032"	0.0	35.0	0.0	14.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
"Pimelobacter simplex"	0.0	22.0	0.0	39.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
"Cutibacterium acnes"	5374.0	1642.0	2414.0	520.0	20856.0	0.0	1083.0	268.0	551.0	5159.0	6385.0
"Cutibacterium granulosum"	151.0	0.0	18.0	0.0	0.0	0.0	12.0	0.0	0.0	121.0	168.0
"Propionibacterium sp. HGH0353"	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Propionibacterium sp. KPL1844"	128.0	0.0	47.0	0.0	111.0	0.0	0.0	0.0	0.0	137.0	241.0
"Pseudopropionibacterium propionicum"	0.0	0.0	0.0	27.0	264.0	0.0	80.0	415.0	0.0	53.0	86.0
"Tessaracoccus flavus"	0.0	20.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0
"Tessaracoccus sp. T2.5-30"	0.0	0.0	31.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinokineospora mzabensis"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomycetospora chiangmaiensis"	745.0	0.0	79.0	0.0	0.0	0.0	16.0	0.0	0.0	91.0	1526.0
"Actinomycetospora cinnamomea"	0.0	22.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"Amycolatopsis benzoatilytica"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Amycolatopsis kentuckyensis"	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Amycolatopsis pretoriensis"	0.0	36.0	30.0	39.0	0.0	0.0	46.0	21.0	85.0	42.0	0.0
"Amycolatopsis sp. M39"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lentzea albida"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lentzea flaviverrucosa"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Prauserella sp. PE36"	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
"Pseudonocardia ammonioxydans"	0.0	51.0	0.0	0.0	200.0	0.0	21.0	0.0	0.0	0.0	0.0
"Pseudonocardia asaccharolytica"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0
"Pseudonocardia autotrophica"	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudonocardia dioxanivorans"	48.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	63.0
"Pseudonocardia oroxyli"	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	64.0
"Pseudonocardia sp. AL041005-10"	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudonocardia sp. CNS-139"	91.0	0.0	11.0	0.0	0.0	0.0	13.0	0.0	0.0	71.0	126.0
"Pseudonocardia sp. HH130630-07"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudonocardia sp. MH-G8"	101.0	20.0	16.0	18.0	0.0	0.0	43.0	0.0	0.0	72.0	168.0
"Pseudonocardia sp. N23"	57.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	74.0
"Saccharomonospora glauca"	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Saccharopolyspora erythraea"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0
"Saccharopolyspora flava"	45.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0
"Saccharopolyspora shandongensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0
"Saccharopolyspora spinosa"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0
"Yuhushiella deserti"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sporichthya polymorpha"	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Kitasatospora setae"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptacidiphilus melanogenes"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptacidiphilus neutrinimicus"	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptacidiphilus griseoplanus"	0.0	0.0	0.0	14.0	0.0	0.0	10.0	6.0	25.0	0.0	0.0
"Streptomyces acidiscabies"	0.0	42.0	31.0	48.0	0.0	0.0	51.0	20.0	103.0	32.0	0.0
"Streptomyces aidingensis"	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces albidoflavus"	0.0	0.0	21.0	0.0	0.0	1.0	10.0	9.0	40.0	0.0	0.0
"Streptomyces albulus"	470.0	660.0	425.0	589.0	1024.0	0.0	801.0	407.0	1723.0	655.0	547.0
"Streptomyces albus"	0.0	0.0	0.0	22.0	0.0	0.0	32.0	12.0	63.0	0.0	0.0
"Streptomyces autolyticus"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces azureus"	0.0	0.0	21.0	16.0	0.0	0.0	13.0	11.0	48.0	0.0	0.0
"Streptomyces barkulensis"	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0
"Streptomyces bottropensis"	0.0	0.0	0.0	18.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0
"Streptomyces carpinensis"	0.0	26.0	0.0	13.0	0.0	0.0	18.0	13.0	44.0	0.0	0.0
"Streptomyces clavuligerus"	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces diastaticus"	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	20.0	0.0	0.0
"Streptomyces glaucescens"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces graminilatus"	0.0	0.0	0.0	23.0	0.0	0.0	16.0	7.0	35.0	0.0	0.0
"Streptomyces griseoflavus"	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces griseorubens"	0.0	0.0	12.0	10.0	0.0	0.0	42.0	8.0	25.0	0.0	0.0
"Streptomyces guanduensis"	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
"Streptomyces hundungensis"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces kasugaensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
"Streptomyces longwoodensis"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces niveus"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces noursei"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
"Streptomyces peucetius"	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
"Streptomyces prasinopilosus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
"Streptomyces pristinaespiralis"	0.0	0.0	12.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
"Streptomyces rimosus"	0.0	19.0	106.0	28.0	0.0	0.0	11.0	16.0	101.0	0.0	0.0
"Streptomyces specialis"	0.0	33.0	32.0	16.0	0.0	0.0	24.0	10.0	68.0	0.0	0.0
"Streptomyces tateyamensis"	48.0	67.0	75.0	76.0	107.0	0.0	87.0	43.0	178.0	84.0	67.0
"Streptomyces thermoautotrophicus"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces venezuelae"	0.0	0.0	0.0	0.0	0.0	0.0	29.0	11.0	36.0	0.0	0.0
"Streptomyces viridosporus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
"Streptomyces yangpuensis"	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
"Streptomyces sp. 142MFCol3.1"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. AcH 505"	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. CB02366"	0.0	0.0	10.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
"Streptomyces sp. CB02460"	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
"Streptomyces sp. CMB-StM0423"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. CNT360"	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. E2N171"	0.0	0.0	0.0	10.0	0.0	0.0	12.0	0.0	32.0	0.0	0.0
"Streptomyces sp. E5N298"	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0	0.0
"Streptomyces sp. E5N91"	0.0	33.0	10.0	43.0	0.0	0.0	45.0	27.0	91.0	42.0	0.0
"Streptomyces sp. JV178"	634.0	879.0	586.0	778.0	1409.0	0.0	1061.0	523.0	2294.0	992.0	863.0
"Streptomyces sp. LaPpAH-199"	0.0	21.0	14.0	26.0	0.0	0.0	34.0	23.0	56.0	0.0	0.0
"Streptomyces sp. Mg1"	0.0	0.0	17.0	0.0	0.0	0.0	0.0	6.0	38.0	0.0	0.0
"Streptomyces sp. MP131-18"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. NRRL F-6676"	0.0	0.0	0.0	15.0	0.0	0.0	24.0	10.0	46.0	0.0	0.0
"Streptomyces sp. NRRL S-118"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces sp. RTd22"	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
"Streptomyces sp. SA15"	0.0	22.0	21.0	18.0	0.0	0.0	26.0	14.0	61.0	0.0	0.0
"Streptomyces sp. SBT349"	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	38.0	0.0	0.0
"Streptomyces sp. ScaeMP-e10"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
"Streptomyces sp. SPB074"	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Streptomycetaceae bacterium MP113-05"	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardiopsis alba"	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
"Nocardiopsis sp. L17-MgMaSL7"	0.0	25.0	12.0	21.0	0.0	0.0	26.0	13.0	50.0	0.0	0.0
"Herbidospora sakaeratensis"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Microbispora sp. GMKU363"	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nonomuraea jiangxiensis"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nonomuraea solani"	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nonomuraea sp. SBT364"	0.0	24.0	19.0	28.0	0.0	0.0	17.0	10.0	63.0	0.0	0.0
"Allonocardiopsis opalescens"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomadura atramentaria"	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomadura echinospora"	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomadura flavalba"	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomadura pelletieri"	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomadura sp. CNU-125"	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Atopobium sp. oral taxon 199"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Olsenella phocaeensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
"Olsenella provencensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
"Olsenella uli"	0.0	0.0	0.0	0.0	130.0	0.0	10.0	87.0	20.0	0.0	0.0
"Olsenella sp. oral taxon 807"	0.0	0.0	0.0	67.0	449.0	0.0	0.0	137.0	30.0	278.0	740.0
"Olsenella sp. SIT9"	657.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	162.0	76.0	0.0
"Senegalimassilia anaerobia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
"Coriobacteriaceae bacterium 68-1-3"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	31.0	0.0	0.0
"Adlercreutzia equolifaciens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Arabia massiliensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	19.0	0.0	0.0
"Asaccharobacter celatus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
"Denitrobacterium detoxificans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
"Eggerthella lenta"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
"Enterorhabdus caecimuris"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Enterorhabdus mucosicola"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
"Gordonibacter massiliensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
"Gordonibacter pamelaeae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
"Gordonibacter urolithinfaciens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
"Paraeggerthella hongkongensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
"Raoultibacter massiliensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
"Raoultibacter timonensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
"Slackia exigua"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	50.0	36.0	0.0	0.0
"Slackia heliotrinireducens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
"Slackia isoflavoniconvertens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
"Slackia piriformis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Eggerthellaceae bacterium AT8"	1268.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	55.0	0.0	0.0
"Conexibacter woesei"	0.0	59.0	0.0	11.0	106.0	0.0	26.0	0.0	18.0	0.0	0.0
"Patulibacter minatonensis"	0.0	0.0	0.0	17.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
"Solirubrobacter pauli"	63.0	49.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"Solirubrobacter soli"	54.0	55.0	0.0	28.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
"Solirubrobacter sp. URHD0082"	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Solirubrobacterales bacterium URHD0059"	0.0	21.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"Actinobacteria bacterium IMCC25003"	0.0	96.0	0.0	9.0	566.0	0.0	47.0	11.0	84.0	35.0	0.0
"Actinobacteria bacterium IMCC26077"	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Anaerolineaceae bacterium oral taxon 439"	54.0	23.0	0.0	56.0	0.0	0.0	42.0	2223.0	679.0	510.0	643.0
"Nostoc flagelliforme"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Nostoc linckia"	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
"Scytonema hofmannii"	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Microcystis aeruginosa"	0.0	50.0	10.0	15.0	94.0	0.0	49.0	22.0	100.0	36.0	0.0
"Oscillatoria nigro-viridis"	0.0	0.0	0.0	0.0	0.0	0.0	24.0	7.0	37.0	0.0	0.0
"Phormidium ambiguum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
"Synechocystis sp. PCC 7509"	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus actinosclerus"	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus aquatilis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
"Deinococcus ficus"	0.0	0.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus frigens"	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus indicus"	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus marmoris"	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus reticulitermitis"	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus swuensis"	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus wulumuqiensis"	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Meiothermus ruber"	49.0	41.0	10.0	46.0	0.0	0.0	48.0	32.0	112.0	47.0	0.0
"Thermus brockianus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	28.0	0.0	0.0
"Thermus oshimai"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Thermus scotoductus"	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
"Thermus thermophilus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
"Anoxybacillus flavithermus"	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	91.0	64.0
"Anoxybacillus sp. 103"	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bacillus aciditolerans"	61.0	0.0	10.0	0.0	99.0	0.0	21.0	12.0	0.0	0.0	65.0
"Bacillus cereus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
"Bacillus pseudomycoides"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
"Bacillus thuringiensis"	0.0	123.0	972.0	5251.0	115.0	0.0	115.0	123.0	172.0	34.0	0.0
"Bacillus sp. S1-R5C1-FB"	0.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	32.0	0.0	0.0
"Bacillus coagulans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0
"Bacillus shackletonii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
"Bacillus thermoamylovorans"	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	127.0	0.0
"Geobacillus stearothermophilus"	0.0	42.0	59.0	24.0	0.0	0.0	47.0	22.0	109.0	50.0	62.0
"Gemella cuniculi"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
"Gemella haemolysans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
"Exiguobacterium sp. ZOR0005"	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brochothrix thermosphacta"	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0
"Brevibacillus laterosporus"	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Paenibacillus pasadenensis"	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
"Planococcus antarcticus"	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Planococcus citreus"	0.0	59.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0
"Planococcus sp. MB-3u-03"	0.0	38.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0
"Auricoccus indicus"	174.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Jeotgalicoccus psychrophilus"	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nosocomiicoccus ampullae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
"Nosocomiicoccus massiliensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
"Nosocomiicoccus sp. HMSC059G07"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
"Nosocomiicoccus sp. HMSC067E10"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
"Salinicoccus qingdaonensis"	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Staphylococcus arlettae"	50.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Staphylococcus aureus"	89.0	56.0	26.0	14.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
"Staphylococcus auricularis"	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
"Staphylococcus capitis"	70.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
"Staphylococcus cohnii"	1860.0	41.0	286.0	20.0	0.0	0.0	10.0	0.0	0.0	0.0	98.0
"Staphylococcus epidermidis"	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
"Staphylococcus equorum"	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
"Staphylococcus hominis"	119.0	21.0	51.0	48.0	0.0	0.0	0.0	6.0	0.0	32.0	170.0
"Staphylococcus massiliensis"	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Staphylococcus pettenkoferi"	309.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0
"Staphylococcus saprophyticus"	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Staphylococcus succinus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0
"Staphylococcus warneri"	64.0	0.0	28.0	12.0	0.0	0.0	13.0	10.0	0.0	0.0	0.0
"Staphylococcus sp. HMSC034G07"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Abiotrophia sp. HMSC24B09"	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
"Carnobacterium maltaromaticum"	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
"Dolosigranulum pigrum"	61.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
"Enterococcus cecorum"	204.0	0.0	0.0	13.0	441.0	0.0	0.0	0.0	0.0	113.0	278.0
"Enterococcus columbae"	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0
"Enterococcus faecium"	4085.0	11860.0	12276.0	4969.0	3895.0	2.0	3058.0	526.0	16315.0	2438.0	21130.0
"Lactobacillus acidophilus"	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lactobacillus agilis"	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
